,wd20cd,wd20nm,total_population,mean_age,median_age,country,prediction
6215,E05012281,Hyson Green & Arboretum,25927.0,28.5016392178038,23.0,England,False
6216,E05012282,Leen Valley,9154.0,37.7973563469522,36.0,England,False
6217,E05012283,Lenton & Wollaton East,23194.0,28.0358713460378,22.0,England,False
6218,E05012284,Mapperley,16550.0,37.438972809667696,35.0,England,False
6219,E05012285,Meadows,10280.0,33.6581712062257,30.0,England,False
6220,E05012286,Radford,16948.0,26.7094642435686,22.0,England,False
6221,E05012287,St. Ann's,23221.0,31.567374359416,26.0,England,False
6222,E05012288,Sherwood,15958.0,38.5678029828299,37.0,England,False
6223,E05012289,Wollaton West,15207.0,41.522325244953,42.0,England,False
6224,E05012290,Alton Amery,2268.0,44.2072310405644,47.0,England,False
6225,E05012291,Alton Ashdell,2446.0,44.959934587081,47.0,England,False
6226,E05012292,Alton Eastbrooke,2937.0,39.8600612870276,39.0,England,False
6227,E05012293,Alton Holybourne,2812.0,41.7731152204836,42.0,England,False
6228,E05012294,Alton Westbrooke,2489.0,48.447569304941695,50.0,England,False
6229,E05012295,Alton Whitedown,3040.0,42.0621710526316,44.0,England,False
6230,E05012296,Alton Wooteys,3249.0,40.8571868267159,41.0,England,False
6231,E05012297,Bentworth & Froyle,2665.0,48.0236397748593,52.0,England,False
6232,E05012298,"Binsted, Bentley & Selborne",6062.0,45.8591224018476,50.0,England,False
6233,E05012299,Bramshott & Liphook,9341.0,42.768011990150896,45.0,England,False
6234,E05012300,Buriton & East Meon,2671.0,46.1325346312243,51.0,England,False
6235,E05012301,Clanfield,5771.0,42.9452434586727,46.0,England,False
6236,E05012302,Four Marks & Medstead,8108.0,44.424272323631,48.0,England,False
6237,E05012303,"Froxfield, Sheet & Steep",3516.0,40.5335608646189,43.0,England,False
6238,E05012304,Grayshott,2581.0,47.695854320031,51.0,England,False
6239,E05012305,Headley,5716.0,47.0979706088174,51.5,England,False
6240,E05012306,Horndean Catherington,2828.0,43.5222772277228,48.0,England,False
6241,E05012307,Horndean Downs,2983.0,45.6007375125712,50.0,England,False
6242,E05012308,Horndean Kings & Blendworth,4908.0,47.389771801141,50.0,England,False
6243,E05012309,Horndean Murray,2597.0,42.1259145167501,45.0,England,False
6244,E05012310,Lindford,2820.0,42.0070921985816,43.0,England,False
6245,E05012311,Liss,6459.0,45.3923207926924,48.0,England,False
6246,E05012312,Petersfield Bell Hill,2739.0,42.3570646221249,43.0,England,False
6247,E05012313,Petersfield Causeway,2773.0,40.3512441399207,40.0,England,False
6248,E05012314,Petersfield Heath,2898.0,42.4351276742581,45.0,England,False
6249,E05012315,Petersfield St Peter's,6002.0,47.7609130289903,50.0,England,False
6250,E05012316,"Ropley, Hawkley & Hangers",2827.0,46.358684117439,52.0,England,False
6251,E05012317,Rowlands Castle,2876.0,50.2253129346314,54.5,England,False
6252,E05012318,Whitehill Chase,6541.0,39.3982571472252,40.0,England,False
6253,E05012319,Whitehill Hogmoor & Greatham,5373.0,41.8382654010795,44.0,England,False
6254,E05012320,Whitehill Pinewood,2012.0,33.1575546719682,32.0,England,False
6255,E05012321,Airfield,6222.0,39.4326583092253,36.0,England,False
6256,E05012322,Bircham with Rudhams,2627.0,50.0205557670346,55.0,England,False
6257,E05012323,Brancaster,2267.0,56.0586678429643,62.0,England,False
6258,E05012324,Burnham Market & Docking,2597.0,50.0954948016943,55.0,England,False
6259,E05012325,Clenchwarton,2721.0,48.3013597941933,53.0,England,False
6260,E05012326,Denver,2402.0,46.4858451290591,51.0,England,False
6261,E05012327,Dersingham,5891.0,52.3916143269394,58.0,England,False
6262,E05012328,Downham Old Town,3304.0,42.6346852300242,41.0,England,False
6263,E05012329,East Downham,3142.0,37.6705919796308,38.0,England,False
6264,E05012330,Emneth & Outwell,4883.0,45.2817939791112,48.0,England,False
6265,E05012331,Fairstead,6961.0,35.0623473638845,33.0,England,False
6266,E05012332,Feltwell,5861.0,42.4233066029688,45.0,England,False
6267,E05012333,Gayton & Grimston,5672.0,47.1793018335684,52.0,England,False
6268,E05012334,Gaywood Chase,2878.0,42.93606671299511,43.0,England,False
6269,E05012335,Gaywood Clock,3305.0,39.4381240544629,39.0,England,False
6270,E05012336,Gaywood North Bank,7731.0,42.4141766912431,44.0,England,False
6271,E05012337,Heacham,5190.0,54.1832369942197,60.0,England,False
6272,E05012338,Hunstanton,4210.0,54.8762470308789,61.0,England,False
6273,E05012339,Massingham with Castle Acre,3062.0,48.2299150881777,53.0,England,False
6274,E05012340,Methwold,2843.0,42.1213506858952,45.0,England,False
6275,E05012341,North Downham,2404.0,49.044925124792,51.0,England,False
6276,E05012342,North Lynn,6655.0,35.7380916604057,34.0,England,False
6277,E05012343,St. Margaret's with St. Nicholas,5395.0,40.9842446709917,39.0,England,False
6278,E05012344,Snettisham,2616.0,52.3646788990826,59.0,England,False
6279,E05012345,South & West Lynn,5423.0,35.3595795685045,34.0,England,False
6280,E05012346,South Downham,2155.0,61.7243619489559,68.0,England,False
6281,E05012347,Springwood,3398.0,40.8666862860506,41.0,England,False
6282,E05012348,Terrington,5721.0,44.0641496241916,47.0,England,False
6283,E05012349,The Woottons,6847.0,47.1615305973419,50.0,England,False
6284,E05012350,"Tilney, Mershe Lande & Wiggenhall",4826.0,45.6189390799834,49.0,England,False
6285,E05012351,Upwell & Delph,6049.0,45.9265994379236,51.0,England,False
6286,E05012352,"Walsoken, West Walton & Walpole",5834.0,44.8616729516627,49.0,England,False
6287,E05012353,Watlington,2727.0,42.6288962229556,45.0,England,False
6288,E05012354,West Winch,4936.0,46.0668557536467,50.0,England,False
6289,E05012355,Wissey,2628.0,46.7762557077626,52.0,England,False
6290,E05012356,Catterick & Brompton-on-Swale,7008.0,42.2238869863014,43.0,England,False
6291,E05012357,Colburn,4108.0,34.8943524829601,34.0,England,False
6292,E05012358,Croft & Middleton Tyas,3639.0,49.7587249244298,54.0,England,False
6293,E05012359,Gilling West,2034.0,50.713372664700096,55.0,England,False
6294,E05012360,"Hawes, High Abbotside & Upper Swaledale",1831.0,50.2386673948662,55.0,England,False
6295,E05012361,Hipswell,6808.0,29.3575205640423,29.0,England,False
6296,E05012362,Leyburn,3634.0,52.1320858558063,56.5,England,False
6297,E05012363,Lower Swaledale & Arkengarthdale,1746.0,50.8625429553265,54.0,England,False
6298,E05012364,Lower Wensleydale,1892.0,48.2330866807611,53.0,England,False
6299,E05012365,Melsonby,1955.0,48.8537084398977,53.0,England,False
6300,E05012366,Middleham,1765.0,50.6776203966006,55.0,England,False
6301,E05012367,Richmond East,2005.0,48.932668329177105,53.0,England,False
6302,E05012368,Richmond North,2185.0,44.5981693363844,48.0,England,False
6303,E05012369,Richmond West,4188.0,48.2010506208214,51.0,England,False
6304,E05012370,Scotton,7089.0,32.3309352517986,27.0,England,False
6305,E05012371,Yoredale,1843.0,51.2588171459577,56.0,England,False
6306,E05012372,Burniston & Cloughton,2180.0,49.0807339449541,55.0,England,False
6307,E05012373,Castle,8815.0,39.2853091321611,38.0,England,False
6308,E05012374,Cayton,4327.0,50.365611278021696,56.0,England,False
6309,E05012375,Danby & Mulgrave,4948.0,49.0567906224737,54.0,England,False
6310,E05012376,Derwent Valley & Moor,5223.0,47.6166953857936,52.0,England,False
6311,E05012377,Eastfield,6454.0,35.9767585993183,34.0,England,False
6312,E05012378,Esk Valley,4448.0,50.5472122302158,56.0,England,False
6313,E05012379,Falsgrave & Stepney,8235.0,44.1236187006679,46.0,England,False
6314,E05012380,Filey,7215.0,50.768814968815,57.0,England,False
6315,E05012381,Fylingdales & Ravenscar,2279.0,49.5252303641948,54.0,England,False
6316,E05012382,Hunmanby,4385.0,49.4148232611175,55.0,England,False
6317,E05012383,Mayfield,4347.0,46.8817575339315,51.0,England,False
6318,E05012384,Newby,6112.0,46.2601439790576,50.0,England,False
6319,E05012385,Northstead,7538.0,41.8693287344123,44.0,England,False
6320,E05012386,Scalby,3589.0,51.4302033992756,58.0,England,False
6321,E05012387,Seamer,4572.0,46.511154855643,50.0,England,False
6322,E05012388,Streonshalh,4675.0,42.6671657754011,45.0,England,False
6323,E05012389,Weaponness & Ramshill,7836.0,50.6051556916794,54.0,England,False
6324,E05012390,Whitby West Cliff,4121.0,50.1293375394322,55.0,England,False
6325,E05012391,Woodlands,7458.0,43.0321802091714,45.0,England,False
6326,E05012392,Bean & Village Park,2700.0,39.5918518518519,41.0,England,False
6327,E05012393,Brent,5975.0,40.8261087866109,41.0,England,False
6328,E05012394,Bridge,2843.0,25.7048892015477,30.0,England,False
6329,E05012395,Burnham,3262.0,33.226854690374,34.0,England,False
6330,E05012396,Darenth,3097.0,40.2754278333872,41.0,England,False
6331,E05012397,Ebbsfleet,996.0,28.4136546184739,31.0,England,False
6332,E05012398,Greenhithe & Knockhall,9552.0,34.2059254606365,34.0,England,False
6333,E05012399,Heath,5623.0,41.5276542770763,43.0,England,False
6334,E05012400,Joyden's Wood,5077.0,46.9759700610597,50.0,England,False
6335,E05012401,"Longfield, New Barn & Southfleet",6591.0,46.5208617812168,50.0,England,False
6336,E05012402,Maypole & Leyton Cross,3148.0,38.4564803049555,39.0,England,False
6337,E05012403,Newtown,6262.0,35.4594378792718,35.0,England,False
6338,E05012404,Princes,5656.0,36.8714639321075,37.0,England,False
6339,E05012405,Stone Castle,7755.0,34.0679561573179,34.0,England,False
6340,E05012406,Stone House,6727.0,35.7475843615282,35.0,England,False
6341,E05012407,Swanscombe,7309.0,35.4346695854426,35.0,England,False
6342,E05012408,Temple Hill,11783.0,33.2666553509293,33.0,England,False
6343,E05012409,Town,1945.0,36.1089974293059,35.0,England,False
6344,E05012410,West Hill,8551.0,37.4999415273067,38.0,England,False
6345,E05012411,"Wilmington, Sutton-at-Hone & Hawley",7754.0,43.2403920557132,45.0,England,False
6346,E05012412,Barnstaple Central,2713.0,43.3910799852562,42.0,England,False
6347,E05012413,Barnstaple with Pilton,8039.0,41.7600447816893,42.0,England,False
6348,E05012414,Barnstaple with Westacott,7701.0,39.4244903259317,39.0,England,False
6349,E05012415,Bickington,6650.0,42.7306766917293,44.0,England,False
6350,E05012416,Bishop's Nympton,2195.0,47.5170842824601,53.0,England,False
6351,E05012417,Bratton Fleming,2346.0,46.2152600170503,50.0,England,False
6352,E05012418,Braunton East,4966.0,45.6623036649215,48.0,England,False
6353,E05012419,Braunton West & Georgeham,4695.0,47.1827476038339,50.0,England,False
6354,E05012420,Chittlehampton,2288.0,48.0913461538462,53.0,England,False
6355,E05012421,Chulmleigh,2030.0,48.8059113300493,53.0,England,False
6356,E05012422,Combe Martin,2596.0,48.7353620955316,53.0,England,False
6357,E05012423,Fremington,4936.0,48.0559157212318,53.0,England,False
6358,E05012424,Heanton Punchardon,2980.0,35.3812080536913,31.0,England,False
6359,E05012425,Ilfracombe East,6890.0,44.0924528301887,47.0,England,False
6360,E05012426,Ilfracombe West,4396.0,44.5789353958144,48.0,England,False
6361,E05012427,Instow,2536.0,47.1529968454259,52.0,England,False
6362,E05012428,Landkey,4409.0,45.4381946019506,49.0,England,False
6363,E05012429,Lynton & Lynmouth,2064.0,50.9835271317829,56.0,England,False
6364,E05012430,Marwood,2338.0,47.3592814371258,52.0,England,False
6365,E05012431,Mortehoe,2186.0,45.400274473925,48.0,England,False
6366,E05012432,Newport,5115.0,41.9210166177908,43.0,England,False
6367,E05012433,North Molton,2268.0,44.484126984127,48.0,England,False
6368,E05012434,Roundswell,2792.0,48.9183381088825,53.0,England,False
6369,E05012435,South Molton,5674.0,45.6607331688403,48.0,England,False
6370,E05012436,Witheridge,2342.0,48.4538855678907,53.0,England,False
6371,E05012437,Belmont,4332.0,45.26385041551249,48.0,England,False
6372,E05012438,Brotton,6903.0,42.1629726205997,44.0,England,False
6373,E05012439,Coatham,5141.0,43.0083641314919,44.0,England,False
6374,E05012440,Dormanstown,4721.0,40.4028807456048,40.0,England,False
6375,E05012441,Eston,7715.0,41.2217757615036,42.0,England,False
6376,E05012442,Grangetown,6623.0,32.9827872565303,30.0,England,False
6377,E05012443,Guisborough,7939.0,44.5401184028215,46.0,England,False
6378,E05012444,Hutton,6316.0,46.8597213426219,51.0,England,False
6379,E05012445,Kirkleatham,7498.0,42.3675646839157,43.0,England,False
6380,E05012446,Lockwood,2363.0,45.688531527719,49.0,England,False
6381,E05012447,Loftus,6441.0,42.7343580189412,44.0,England,False
6382,E05012448,Longbeck,4072.0,46.4189587426326,50.0,England,False
6383,E05012449,Newcomen,5169.0,39.7988005416909,38.0,England,False
6384,E05012450,Normanby,6769.0,44.4576746934555,47.0,England,False
6385,E05012451,Ormesby,6304.0,44.7657043147208,48.0,England,False
6386,E05012452,St Germain's,7023.0,48.3294888224406,52.0,England,False
6387,E05012453,Saltburn,6112.0,48.4445353403141,51.0,England,False
6388,E05012454,Skelton East,4145.0,40.951990349819106,42.0,England,False
6389,E05012455,Skelton West,4799.0,41.8539279016462,44.0,England,False
6390,E05012456,South Bank,5252.0,37.779702970297,36.0,England,False
6391,E05012457,Teesville,5799.0,45.77289187791,49.0,England,False
6392,E05012458,West Dyke,6031.0,44.1550323329464,47.0,England,False
6393,E05012459,Wheatlands,5267.0,36.9071577748244,37.0,England,False
6394,E05012460,Zetland,4416.0,43.5375905797102,46.0,England,False
6395,E05012461,Bathavon North,6994.0,45.1298255647698,48.0,England,False
6396,E05012462,Bathavon South,5536.0,43.8701228323699,48.0,England,False
6397,E05012463,Bathwick,9156.0,33.5905417212757,22.0,England,False
6398,E05012464,Chew Valley,5791.0,44.3422552236229,47.0,England,False
6399,E05012465,Clutton & Farmborough,3079.0,43.4848976940565,46.0,England,False
6400,E05012466,Combe Down,6242.0,39.6340916372957,39.0,England,False
6401,E05012467,High Littleton,3038.0,42.7998683344306,46.0,England,False
6402,E05012468,Keynsham East,5647.0,45.3952541172304,47.0,England,False
6403,E05012469,Keynsham North,5876.0,44.0833900612662,44.0,England,False
6404,E05012470,Keynsham South,6838.0,38.5612752266745,36.0,England,False
6405,E05012471,Kingsmead,7520.0,34.9413563829787,27.0,England,False
6406,E05012472,Lambridge,6060.0,42.6825082508251,44.0,England,False
6407,E05012473,Lansdown,6597.0,39.1255115961801,34.0,England,False
6408,E05012474,Mendip,2911.0,43.1590518722089,47.0,England,False
6409,E05012475,Midsomer Norton North,5805.0,42.2773471145564,43.0,England,False
6410,E05012476,Midsomer Norton Redfield,6131.0,42.7687163594846,44.0,England,False
6411,E05012477,Moorlands,3004.0,39.6318242343542,39.0,England,False
6412,E05012478,Newbridge,6833.0,39.7220840040978,38.0,England,False
6413,E05012479,Odd Down,7457.0,39.0635644361003,37.0,England,False
6414,E05012480,Oldfield Park,4191.0,33.8334526366022,24.0,England,False
6415,E05012481,Paulton,6252.0,39.4396992962252,37.0,England,False
6416,E05012482,Peasedown,6950.0,39.7034532374101,39.0,England,False
6417,E05012483,Publow & Whitchurch,2775.0,43.0965765765766,45.0,England,False
6418,E05012484,Radstock,6151.0,38.2562185010567,37.0,England,False
6419,E05012485,Saltford,6269.0,43.8479821343117,46.0,England,False
6420,E05012486,Southdown,7139.0,39.6335621235467,35.0,England,False
6421,E05012487,Timsbury,2676.0,45.0661434977579,48.0,England,False
6422,E05012488,Twerton,6925.0,35.1412274368231,32.0,England,False
6423,E05012489,Walcot,5748.0,38.2847947112039,34.0,England,False
6424,E05012490,Westfield,6769.0,38.3886837051263,37.0,England,False
6425,E05012491,Westmoreland,7095.0,30.6529950669486,23.0,England,False
6426,E05012492,Weston,6015.0,42.3537822111388,43.0,England,False
6427,E05012493,Widcombe & Lyncombe,7812.0,40.5613159242192,40.0,England,False
6428,E05012494,Ascot & Sunninghill,11721.0,41.907943008275694,45.0,England,False
6429,E05012495,Belmont,7787.0,37.9278284320021,38.0,England,False
6430,E05012496,Bisham & Cookham,6732.0,44.8357100415924,48.0,England,False
6431,E05012497,Boyn Hill,7463.0,38.1540935280718,38.0,England,False
6432,E05012498,Bray,7672.0,42.7041188738269,45.0,England,False
6433,E05012499,Clewer & Dedworth East,8421.0,39.0349127182045,39.0,England,False
6434,E05012500,Clewer & Dedworth West,7012.0,42.215487735310894,42.0,England,False
6435,E05012501,Clewer East,6765.0,39.7730968218773,39.0,England,False
6436,E05012502,Cox Green,7577.0,40.3265144516299,42.0,England,False
6437,E05012503,"Datchet, Horton & Wraysbury",10168.0,42.258457907159695,44.0,England,False
6438,E05012504,Eton & Castle,12639.0,38.8127225255163,38.0,England,False
6439,E05012505,Furze Platt,7656.0,40.9954284221526,42.0,England,False
6440,E05012506,Hurley & Walthams,6271.0,43.2647105724765,46.0,England,False
6441,E05012507,Old Windsor,7556.0,43.47366331392271,46.0,England,False
6442,E05012508,Oldfield,6920.0,39.803612716763,39.0,England,False
6443,E05012509,Pinkneys Green,7551.0,42.4726526287909,45.0,England,False
6444,E05012510,Riverside,7276.0,41.8462067069819,42.0,England,False
6445,E05012511,St Mary's,7492.0,36.1177255739455,35.0,England,False
6446,E05012512,Sunningdale & Cheapside,6743.0,44.6271689159128,47.0,England,False
6447,E05012513,Blackdown & Tatworth,5028.0,49.5672235481305,55.0,England,False
6448,E05012514,Blackmoor Vale,5642.0,47.5682382133995,52.0,England,False
6449,E05012515,Bruton,3058.0,38.8829300196207,38.0,England,False
6450,E05012516,Brympton,8073.0,38.9651926173665,38.0,England,False
6451,E05012517,Burrow Hill,2867.0,48.8189745378444,54.0,England,False
6452,E05012518,Camelot,2895.0,46.252504317789295,50.0,England,False
6453,E05012519,Cary,5312.0,48.3482680722892,52.0,England,False
6454,E05012520,Chard Avishayes,2831.0,39.9802190038856,40.0,England,False
6455,E05012521,Chard Combe,2158.0,46.6964782205746,50.0,England,False
6456,E05012522,Chard Crimchard,2916.0,42.9478737997257,46.0,England,False
6457,E05012523,Chard Holyrood,3479.0,43.1670020120724,43.0,England,False
6458,E05012524,Chard Jocelyn,2489.0,44.3989554037766,47.0,England,False
6459,E05012525,Coker,5284.0,47.749242997729,52.0,England,False
6460,E05012526,Crewkerne,8025.0,46.552523364486,50.0,England,False
6461,E05012527,"Curry Rivel, Huish & Langport",5685.0,47.8948109058927,52.0,England,False
6462,E05012528,Eggwood,2417.0,47.9143566404634,52.0,England,False
6463,E05012529,Hamdon,2644.0,45.9931921331316,50.0,England,False
6464,E05012530,Ilminster,6018.0,44.9170820870721,47.0,England,False
6465,E05012531,Islemoor,2439.0,45.9056990569906,51.0,England,False
6466,E05012532,Martock,5605.0,47.1527207850134,51.0,England,False
6467,E05012533,Milborne Port,3030.0,44.8567656765677,48.0,England,False
6468,E05012534,Neroche,2606.0,49.6500383729854,54.5,England,False
6469,E05012535,"Northstone, Ivelchester & St Michael's",9741.0,42.8047428395442,44.0,England,False
6470,E05012536,Parrett,2369.0,48.4655972984382,54.0,England,False
6471,E05012537,South Petherton,5554.0,48.45444724522871,53.0,England,False
6472,E05012538,Tower,2558.0,45.9104769351056,51.0,England,False
6473,E05012539,Turn Hill,2561.0,48.5825849277626,53.0,England,False
6474,E05012540,Wessex,5639.0,47.300407873736496,52.0,England,False
6475,E05012541,Wincanton,6138.0,41.7316715542522,42.0,England,False
6476,E05012542,Windwhistle,2244.0,50.9799465240642,57.0,England,False
6477,E05012543,Yeovil College,9306.0,40.9901139050075,41.0,England,False
6478,E05012544,Yeovil Lyde,7333.0,38.2865130233192,37.0,England,False
6479,E05012545,Yeovil Summerlands,8775.0,39.8303133903134,39.0,England,False
6480,E05012546,Yeovil Westland,8376.0,43.1640401146132,43.0,England,False
6481,E05012547,Yeovil Without,7250.0,42.843448275862094,44.0,England,False
6482,E05012548,Arlecdon & Ennerdale,4422.0,44.83333333333329,49.0,England,False
6483,E05012549,Beckermet,2465.0,44.1638945233266,48.0,England,False
6484,E05012550,Black Combe & Scafell,4292.0,48.3639328984157,53.0,England,False
6485,E05012551,Cleator Moor,6752.0,42.566795023696706,44.0,England,False
6486,E05012552,Corkickle,2164.0,43.5189463955638,46.0,England,False
6487,E05012553,"Distington, Lowca & Parton",3928.0,44.031568228105904,47.0,England,False
6488,E05012554,Egremont,5838.0,42.5832476875642,45.0,England,False
6489,E05012555,Gosforth & Seascale,4018.0,49.2600796416127,54.0,England,False
6490,E05012556,Hillcrest,5159.0,44.1139755766621,46.0,England,False
6491,E05012557,Kells,2228.0,41.4712746858169,42.0,England,False
6492,E05012558,Millom,5787.0,43.471747019180896,46.0,England,False
6493,E05012559,Moor Row & Bigrigg,2376.0,44.6304713804714,48.0,England,False
6494,E05012560,Moresby,1823.0,44.2731760833791,47.0,England,False
6495,E05012561,St Bees,1946.0,47.4239465570401,52.0,England,False
6496,E05012562,Sneckyeat,2391.0,41.3910497699707,44.0,England,False
6497,E05012563,Whitehaven Central,5219.0,45.8992144088906,49.0,England,False
6498,E05012564,Whitehaven South,7375.0,38.6142372881356,37.0,England,False
6499,E05012565,Assington,2589.0,48.8903051371186,52.0,England,False
6500,E05012566,Box Vale,2788.0,47.1599713055954,51.0,England,False
6501,E05012567,Brantham,2559.0,43.4642438452521,47.0,England,False
6502,E05012568,Brett Vale,3205.0,47.2221528861154,51.0,England,False
6503,E05012569,Bures St Mary & Nayland,2831.0,47.7032850582833,51.0,England,False
6504,E05012570,Capel St Mary,2880.0,47.9232638888889,52.0,England,False
6505,E05012571,Chadacre,6121.0,44.644665904264,48.0,England,False
6506,E05012572,Copdock & Washbrook,3196.0,47.4352315394243,52.0,England,False
6507,E05012573,East Bergholt,2947.0,48.3532405836444,53.0,England,False
6508,E05012574,Ganges,2458.0,44.9137510170871,49.0,England,False
6509,E05012575,Great Cornard,9751.0,40.6689570300482,41.0,England,False
6510,E05012576,Hadleigh North,2895.0,40.4628670120898,39.0,England,False
6511,E05012577,Hadleigh South,6038.0,45.0538257701226,48.0,England,False
6512,E05012578,Lavenham,5154.0,49.4101668606907,54.0,England,False
6513,E05012579,Long Melford,5746.0,48.2810650887574,52.0,England,False
6514,E05012580,North West Cosford,2698.0,46.7853965900667,52.0,England,False
6515,E05012581,Orwell,2580.0,49.4957364341085,53.0,England,False
6516,E05012582,South East Cosford,2655.0,48.4380414312618,53.0,England,False
6517,E05012583,Sproughton & Pinewood,5867.0,41.3724220214761,42.0,England,False
6518,E05012584,Stour,3232.0,44.5584777227723,48.0,England,False
6519,E05012585,Sudbury North East,3235.0,38.1227202472952,37.0,England,False
6520,E05012586,Sudbury North West,5390.0,44.5157699443414,47.0,England,False
6521,E05012587,Sudbury South East,2384.0,46.7856543624161,49.0,England,False
6522,E05012588,Sudbury South West,2837.0,48.7116672541417,52.0,England,False
6523,E05012589,Bacton,2940.0,47.8248299319728,52.0,England,False
6524,E05012590,Battisford & Ringshall,3912.0,39.77581799591,36.0,England,False
6525,E05012591,Blakenham,3180.0,40.2525157232704,39.5,England,False
6526,E05012592,Bramford,2442.0,49.2559377559378,53.0,England,False
6527,E05012593,Chilton,6513.0,41.4506371871641,41.0,England,False
6528,E05012594,Claydon & Barham,6062.0,44.7530517980864,48.0,England,False
6529,E05012595,Combs Ford,6252.0,42.4873640435061,44.0,England,False
6530,E05012596,Debenham,3294.0,45.4486945962356,49.0,England,False
6531,E05012597,Elmswell & Woolpit,6349.0,44.46511261616,47.0,England,False
6532,E05012598,Eye,3047.0,47.6137184115524,51.0,England,False
6533,E05012599,Fressingfield,2902.0,48.8669882839421,54.0,England,False
6534,E05012600,Gislingham,3211.0,46.6842105263158,51.0,England,False
6535,E05012601,"Haughley, Stowupland & Wetherden",5611.0,46.1862413117091,50.0,England,False
6536,E05012602,Hoxne & Worlingworth,2735.0,48.3184643510055,53.0,England,False
6537,E05012603,Mendlesham,2960.0,45.58986486486489,50.0,England,False
6538,E05012604,Needham Market,6119.0,46.2181729040693,49.0,England,False
6539,E05012605,Onehouse,2882.0,47.209229701596094,51.0,England,False
6540,E05012606,Palgrave,2907.0,46.1207430340557,50.0,England,False
6541,E05012607,Rattlesden,3238.0,45.8594811612106,50.0,England,False
6542,E05012608,Rickinghall,2944.0,48.43036684782609,52.0,England,False
6543,E05012609,St Peter's,2467.0,45.9918929874341,46.0,England,False
6544,E05012610,Stonham,3031.0,46.2075222698779,51.0,England,False
6545,E05012611,Stow Thorney,6704.0,33.6175417661098,33.0,England,False
6546,E05012612,Stradbroke & Laxfield,3094.0,47.6667744020685,52.0,England,False
6547,E05012613,Thurston,5901.0,45.537366548042705,49.0,England,False
6548,E05012614,Walsham-le-Willows,3198.0,45.756410256410305,50.0,England,False
6549,E05012615,Bishop's Tachbrook,5034.0,36.4592769169646,35.0,England,False
6550,E05012616,Budbrooke,6139.0,42.5360807949177,45.0,England,False
6551,E05012617,Cubbington & Leek Wootton,6294.0,42.350969176994,42.0,England,False
6552,E05012618,Kenilworth Abbey & Arden,10750.0,41.0293953488372,39.0,England,False
6553,E05012619,Kenilworth Park Hill,9431.0,44.134450217368304,47.0,England,False
6554,E05012620,Kenilworth St John's,9229.0,46.6202188752844,50.0,England,False
6555,E05012621,Leamington Brunswick,10937.0,33.5753863033739,28.0,England,False
6556,E05012622,Leamington Clarendon,11012.0,37.7947693425354,32.0,England,False
6557,E05012623,Leamington Lillington,11601.0,41.4272045513318,43.0,England,False
6558,E05012624,Leamington Milverton,10048.0,42.9420780254777,43.0,England,False
6559,E05012625,Leamington Willes,10617.0,34.9226711877178,31.0,England,False
6560,E05012626,Radford Semele,2932.0,45.0784447476126,49.0,England,False
6561,E05012627,Warwick All Saints & Woodloes,9212.0,42.2858228397742,42.0,England,False
6562,E05012628,Warwick Aylesford,6948.0,37.7574841681059,38.0,England,False
6563,E05012629,Warwick Myton & Heathcote,7468.0,39.7190680235672,41.0,England,False
6564,E05012630,Warwick Saltisford,7172.0,41.3534578918015,39.0,England,False
6565,E05012631,Whitnash,8929.0,40.350207190054896,40.0,England,False
6566,E05012632,Barleythorpe,1991.0,34.733299849322,35.0,England,False
6567,E05012633,Braunston & Martinsthorpe,2376.0,51.5791245791246,55.0,England,False
6568,E05012634,Cottesmore,2498.0,42.5076060848679,42.0,England,False
6569,E05012635,Exton,1386.0,50.0281385281385,55.0,England,False
6570,E05012636,Greetham,2261.0,42.1999115435648,40.0,England,False
6571,E05012637,Ketton,2912.0,48.1565934065934,51.0,England,False
6572,E05012638,Langham,1493.0,48.3516409912927,52.0,England,False
6573,E05012639,Lyddington,1348.0,50.1424332344214,54.0,England,False
6574,E05012640,Normanton,3451.0,43.1425673717763,43.0,England,False
6575,E05012641,Oakham North East,3368.0,40.5650237529691,41.0,England,False
6576,E05012642,Oakham North West,3698.0,43.0800432666306,44.0,England,False
6577,E05012643,Oakham South,4125.0,50.7393939393939,55.0,England,False
6578,E05012644,Ryhall & Casterton,2956.0,44.160351826793,47.0,England,False
6579,E05012645,Uppingham,4853.0,40.6371316711313,40.0,England,False
6580,E05012646,Whissendine,1211.0,49.364987613542496,54.0,England,False
6581,E05012647,Beeston & Holbeck,26634.0,34.7432980400991,32.0,England,False
6582,E05012648,Farnley & Wortley,24335.0,38.8661598520649,37.0,England,False
6583,E05012649,Alderney & Bourne Valley,16360.0,40.7035452322738,40.0,England,False
6584,E05012650,Bearwood & Merley,13277.0,45.7072380808918,49.0,England,False
6585,E05012651,Boscombe East & Pokesdown,11054.0,39.0235208974127,39.0,England,False
6586,E05012652,Boscombe West,10844.0,38.9796200663962,38.0,England,False
6587,E05012653,Bournemouth Central,15516.0,34.7005671564836,28.0,England,False
6588,E05012654,Broadstone,10495.0,49.144163887565504,53.0,England,False
6589,E05012655,Burton & Grange,9547.0,42.3352885723264,43.0,England,False
6590,E05012656,Canford Cliffs,9782.0,54.1167450419137,59.0,England,False
6591,E05012657,Canford Heath,14118.0,40.3290834395807,41.0,England,False
6592,E05012658,Christchurch Town,10546.0,44.6213730324294,46.0,England,False
6593,E05012659,Commons,10242.0,45.9080257762156,48.0,England,False
